year,word,n,tf,idf,tf_idf
2022,highways,6,0.003826530612244898,0.47000362924573563,0.0017984832751750087
2022,mantri,6,0.003826530612244898,0.47000362924573563,0.0017984832751750087
2022,pradhan,6,0.003826530612244898,0.47000362924573563,0.0017984832751750087
2022,target,6,0.003826530612244898,0.47000362924573563,0.0017984832751750087
2022,transport,6,0.003826530612244898,0.47000362924573563,0.0017984832751750087
2023,waste,38,0.016246259085079092,0.9808292530117262,0.015934806162653095
2023,plants,16,0.006840530141085934,2.0794415416798357,0.014224482542487118
2023,million,14,0.005985463873450192,2.0794415416798357,0.01244642222467623
2023,bio,16,0.006840530141085934,1.3862943611198906,0.00948298836165808
2023,eil,10,0.004275331338178709,2.0794415416798357,0.00889030158905445
2023,methanation,10,0.004275331338178709,2.0794415416798357,0.00889030158905445
2023,solid,12,0.005130397605814451,1.3862943611198906,0.007112241271243561
2023,mohua,8,0.003420265070542967,2.0794415416798357,0.007112241271243559
2023,municipal,9,0.003847798204360838,1.3862943611198906,0.0053341809534326705
2023,cng,6,0.0025651988029072254,2.0794415416798357,0.00533418095343267
2023,gobardhan,6,0.0025651988029072254,2.0794415416798357,0.00533418095343267
2023,process,6,0.0025651988029072254,2.0794415416798357,0.00533418095343267
2023,circularity,4,0.0017101325352714834,2.0794415416798357,0.0035561206356217795
2023,dry,4,0.0017101325352714834,2.0794415416798357,0.0035561206356217795
2023,fraction,4,0.0017101325352714834,2.0794415416798357,0.0035561206356217795
2023,handhold,4,0.0017101325352714834,2.0794415416798357,0.0035561206356217795
2023,mou,4,0.0017101325352714834,2.0794415416798357,0.0035561206356217795
2023,processing,4,0.0017101325352714834,2.0794415416798357,0.0035561206356217795
2023,renewable,4,0.0017101325352714834,2.0794415416798357,0.0035561206356217795
2023,signed,4,0.0017101325352714834,2.0794415416798357,0.0035561206356217795
2023,tpd,4,0.0017101325352714834,2.0794415416798357,0.0035561206356217795
2023,wet,4,0.0017101325352714834,2.0794415416798357,0.0035561206356217795
2023,revised,55,0.0235143223599829,0.13353139262452257,0.0031399002113504664
2023,presumptive,3,0.0012825994014536127,2.0794415416798357,0.002667090476716335
2023,protection,3,0.0012825994014536127,2.0794415416798357,0.002667090476716335
2023,assist,4,0.0017101325352714834,1.3862943611198906,0.00237074709041452
2023,component,4,0.0017101325352714834,1.3862943611198906,0.00237074709041452
2023,director,4,0.0017101325352714834,1.3862943611198906,0.00237074709041452
2023,environment,4,0.0017101325352714834,1.3862943611198906,0.00237074709041452
2023,scale,4,0.0017101325352714834,1.3862943611198906,0.00237074709041452
2024,mobility,29,0.022834645669291338,2.0794415416798357,0.04748331079426397
2024,expo,15,0.011811023622047244,2.0794415416798357,0.02456033316944688
2024,goyal,15,0.011811023622047244,2.0794415416798357,0.02456033316944688
2024,shri,17,0.013385826771653543,1.3862943611198906,0.018556696172470976
2024,world,10,0.007874015748031496,2.0794415416798357,0.01637355544629792
2024,largest,8,0.006299212598425197,2.0794415416798357,0.013098844357038335
2024,prime,23,0.01811023622047244,0.6931471805599453,0.012553059175495072
2024,global,13,0.010236220472440945,0.9808292530117262,0.01003998447964759
2024,modi,9,0.007086614173228346,1.3862943611198906,0.009824133267778753
2024,automotive,5,0.003937007874015748,2.0794415416798357,0.00818677772314896
2024,moving,5,0.003937007874015748,2.0794415416798357,0.00818677772314896
2024,country,9,0.007086614173228346,0.9808292530117262,0.006950758485909871
2024,event,4,0.0031496062992125984,2.0794415416798357,0.006549422178519167
2024,fast,4,0.0031496062992125984,2.0794415416798357,0.006549422178519167
2024,hai,4,0.0031496062992125984,2.0794415416798357,0.006549422178519167
2024,move,4,0.0031496062992125984,2.0794415416798357,0.006549422178519167
2024,samay,4,0.0031496062992125984,2.0794415416798357,0.006549422178519167
2024,narendra,5,0.003937007874015748,1.3862943611198906,0.00545785181543264
2024,capabilities,3,0.002362204724409449,2.0794415416798357,0.0049120666338893755
2024,conferences,3,0.002362204724409449,2.0794415416798357,0.0049120666338893755
2024,enabling,3,0.002362204724409449,2.0794415416798357,0.0049120666338893755
2024,epfo,3,0.002362204724409449,2.0794415416798357,0.0049120666338893755
2024,exhibition,3,0.002362204724409449,2.0794415416798357,0.0049120666338893755
2024,feature,3,0.002362204724409449,2.0794415416798357,0.0049120666338893755
2024,mandapam,3,0.002362204724409449,2.0794415416798357,0.0049120666338893755
2024,piyush,3,0.002362204724409449,2.0794415416798357,0.0049120666338893755
2024,praised,3,0.002362204724409449,2.0794415416798357,0.0049120666338893755
2024,prudent,3,0.002362204724409449,2.0794415416798357,0.0049120666338893755
2024,showcased,3,0.002362204724409449,2.0794415416798357,0.0049120666338893755
2024,speaking,3,0.002362204724409449,2.0794415416798357,0.0049120666338893755
2025,tcs,4,0.006015037593984963,1.3862943611198906,0.008338612698465508
2025,nuclear,3,0.004511278195488722,1.3862943611198906,0.006253959523849131
2025,productivity,3,0.004511278195488722,1.3862943611198906,0.006253959523849131
2025,cards,2,0.0030075187969924814,2.0794415416798357,0.006253959523849131
2025,formulate,2,0.0030075187969924814,2.0794415416798357,0.006253959523849131
2025,iits,2,0.0030075187969924814,2.0794415416798357,0.006253959523849131
2025,jaipur,2,0.0030075187969924814,2.0794415416798357,0.006253959523849131
2025,remittances,2,0.0030075187969924814,2.0794415416798357,0.006253959523849131
2025,seats,2,0.0030075187969924814,2.0794415416798357,0.006253959523849131
2025,improve,4,0.006015037593984963,0.9808292530117262,0.0058997248301457215
2025,jan,3,0.004511278195488722,0.9808292530117262,0.004424793622609291
2025,regime,4,0.006015037593984963,0.6931471805599453,0.004169306349232754
2025,connectivity,2,0.0030075187969924814,1.3862943611198906,0.004169306349232754
2025,micro,2,0.0030075187969924814,1.3862943611198906,0.004169306349232754
2025,pulses,2,0.0030075187969924814,1.3862943611198906,0.004169306349232754
2025,regulations,2,0.0030075187969924814,1.3862943611198906,0.004169306349232754
2025,workers,2,0.0030075187969924814,1.3862943611198906,0.004169306349232754
2025,revised,16,0.02406015037593985,0.13353139262452257,0.0032127853864546787
2025,startups,3,0.004511278195488722,0.6931471805599453,0.0031269797619245653
2025,tds,3,0.004511278195488722,0.6931471805599453,0.0031269797619245653
2025,adding,1,0.0015037593984962407,2.0794415416798357,0.0031269797619245653
2025,aidc,1,0.0015037593984962407,2.0794415416798357,0.0031269797619245653
2025,applied,1,0.0015037593984962407,2.0794415416798357,0.0031269797619245653
2025,atomic,1,0.0015037593984962407,2.0794415416798357,0.0031269797619245653
2025,augmenting,1,0.0015037593984962407,2.0794415416798357,0.0031269797619245653
2025,availability,1,0.0015037593984962407,2.0794415416798357,0.0031269797619245653
2025,broadband,1,0.0015037593984962407,2.0794415416798357,0.0031269797619245653
2025,certifications,1,0.0015037593984962407,2.0794415416798357,0.0031269797619245653
2025,challenge,1,0.0015037593984962407,2.0794415416798357,0.0031269797619245653
2025,classification,1,0.0015037593984962407,2.0794415416798357,0.0031269797619245653
2026,mat,5,0.008576329331046312,2.0794415416798357,0.01783397548610494
2026,residents,4,0.00686106346483705,1.3862943611198906,0.0095114535925893
2026,units,5,0.008576329331046312,0.9808292530117262,0.008411914691352712
2026,corridors,3,0.005145797598627788,1.3862943611198906,0.007133590194441976
2026,disclosure,3,0.005145797598627788,1.3862943611198906,0.007133590194441976
2026,tcs,3,0.005145797598627788,1.3862943611198906,0.007133590194441976
2026,buybacks,2,0.003430531732418525,2.0794415416798357,0.007133590194441975
2026,depending,2,0.003430531732418525,2.0794415416798357,0.007133590194441975
2026,electronics,2,0.003430531732418525,2.0794415416798357,0.007133590194441975
2026,handloom,2,0.003430531732418525,2.0794415416798357,0.007133590194441975
2026,instruments,2,0.003430531732418525,2.0794415416798357,0.007133590194441975
2026,issuance,2,0.003430531732418525,2.0794415416798357,0.007133590194441975
2026,proi,2,0.003430531732418525,2.0794415416798357,0.007133590194441975
2026,promoters,2,0.003430531732418525,2.0794415416798357,0.007133590194441975
2026,stt,2,0.003430531732418525,2.0794415416798357,0.007133590194441975
2026,supplying,2,0.003430531732418525,2.0794415416798357,0.007133590194441975
2026,tourism,2,0.003430531732418525,2.0794415416798357,0.007133590194441975
2026,committee,3,0.005145797598627788,0.9808292530117262,0.0050471488148116275
2026,mutual,3,0.005145797598627788,0.9808292530117262,0.0050471488148116275
2026,bond,2,0.003430531732418525,1.3862943611198906,0.00475572679629465
2026,dedicated,2,0.003430531732418525,1.3862943611198906,0.00475572679629465
2026,prosecution,2,0.003430531732418525,1.3862943611198906,0.00475572679629465
2026,strengthen,2,0.003430531732418525,1.3862943611198906,0.00475572679629465
2026,taxed,2,0.003430531732418525,1.3862943611198906,0.00475572679629465
2026,taxpayers,2,0.003430531732418525,1.3862943611198906,0.00475572679629465
2026,foreign,5,0.008576329331046312,0.47000362924573563,0.004030905911198419
2026,medical,3,0.005145797598627788,0.6931471805599453,0.003566795097220988
2026,advancement,1,0.0017152658662092624,2.0794415416798357,0.0035667950972209875
2026,anaesthesia,1,0.0017152658662092624,2.0794415416798357,0.0035667950972209875
2026,animal,1,0.0017152658662092624,2.0794415416798357,0.0035667950972209875
