es,bs_year,cosine_tfidf,es_year,cosine_tf,same_year
ES_2007,2001,0.19534078534615806,2007,0.5999873272045824,FALSE
ES_2007,2002,0.21008231229321456,2007,0.5916020414835066,FALSE
ES_2007,2003,0.1860114691136358,2007,0.5553851609424757,FALSE
ES_2007,2004,0.17800750295426626,2007,0.5594291425328848,FALSE
ES_2007,2005,0.23297828356060998,2007,0.5595170570418789,FALSE
ES_2007,2006,0.225759827459938,2007,0.5469793230148734,FALSE
ES_2007,2007,0.218042983428944,2007,0.5256840374631037,TRUE
ES_2007,2008,0.21250878451351124,2007,0.5669156779172226,FALSE
ES_2007,2009,0.1855511177171583,2007,0.572136627610017,FALSE
ES_2007,2010,0.20143057938581613,2007,0.5838061920090342,FALSE
ES_2007,2011,0.38766649722252894,2007,0.6222796557331653,FALSE
ES_2007,2012,0.4061142237529636,2007,0.614230557713828,FALSE
ES_2007,2013,0.1466869066934634,2007,0.5713090713048005,FALSE
ES_2007,2014,0.1802523367472157,2007,0.5229748931440121,FALSE
ES_2007,2015,0.16200131449201863,2007,0.5080410297293478,FALSE
ES_2007,2016,0.1411455273064553,2007,0.47269086107296093,FALSE
ES_2007,2017,0.15237705916508779,2007,0.5199189146699549,FALSE
ES_2007,2018,0.17851094735012005,2007,0.5467808315309546,FALSE
ES_2007,2019,0.1632777736660568,2007,0.5113131477208614,FALSE
ES_2007,2020,0.15942956982740533,2007,0.5076294506352609,FALSE
ES_2007,2021,0.152985217827828,2007,0.5105457880593687,FALSE
ES_2007,2022,0.11457333788417244,2007,0.526800065341646,FALSE
ES_2007,2023,0.11692513714824208,2007,0.4670184120533577,FALSE
ES_2007,2024,0.10716119433202238,2007,0.5160567562296985,FALSE
ES_2007,2025,0.11786168655146066,2007,0.4908002368758777,FALSE
ES_2007,2026,0.12160713303520597,2007,0.4351131426833302,FALSE
ES_2008,1998,0.17501517713762096,2008,0.5206214776496405,FALSE
ES_2008,1999,0.21411154555766673,2008,0.5877399644267752,FALSE
ES_2008,2000,0.19916085749957216,2008,0.5982919692315324,FALSE
ES_2008,2001,0.22245155625439736,2008,0.5932742566786018,FALSE
ES_2008,2002,0.22691220622987188,2008,0.5735457001798423,FALSE
ES_2008,2003,0.20001125353715193,2008,0.535947682599781,FALSE
ES_2008,2004,0.18193339419882865,2008,0.5501712643475756,FALSE
ES_2008,2005,0.26002524913569497,2008,0.5556043892993692,FALSE
ES_2008,2006,0.23029721893562188,2008,0.5363481608281566,FALSE
ES_2008,2007,0.2535920635975416,2008,0.530477494178477,FALSE
ES_2008,2008,0.2584774982950903,2008,0.5733870990314215,TRUE
ES_2008,2009,0.22494956220500012,2008,0.5782908224445692,FALSE
ES_2008,2010,0.2443850540823633,2008,0.5956033705718589,FALSE
ES_2008,2011,0.2197356701983324,2008,0.6029464697451187,FALSE
ES_2008,2012,0.22453820888013185,2008,0.5981253191183774,FALSE
ES_2008,2013,0.1552352691988164,2008,0.5796650331059511,FALSE
ES_2008,2014,0.20736904534550146,2008,0.5291685814147317,FALSE
ES_2008,2015,0.18321340742380515,2008,0.4971553424646604,FALSE
ES_2008,2016,0.15870336459600817,2008,0.46311911396903016,FALSE
ES_2008,2017,0.17105438001671597,2008,0.5042044661904337,FALSE
ES_2008,2018,0.20602189870067567,2008,0.5425018146269378,FALSE
ES_2008,2019,0.1808800217318005,2008,0.5008436811176885,FALSE
ES_2008,2020,0.18383991463085395,2008,0.4984295532210209,FALSE
ES_2008,2021,0.17237097669253065,2008,0.497224476183661,FALSE
ES_2008,2022,0.14127558345976007,2008,0.5455908917918757,FALSE
ES_2008,2023,0.12968483302848377,2008,0.4637542024330281,FALSE
ES_2008,2024,0.12907015986846374,2008,0.525878803055787,FALSE
ES_2008,2025,0.13876713321135667,2008,0.4928836640264498,FALSE
ES_2008,2026,0.13657550041153552,2008,0.4415930465816501,FALSE
ES_2009,1998,0.15739898131429905,2009,0.5219768574096544,FALSE
ES_2009,1999,0.19080581865474822,2009,0.5821567668649584,FALSE
ES_2009,2000,0.18170136102525883,2009,0.6034654277377467,FALSE
ES_2009,2001,0.1984189779103179,2009,0.5928417714772684,FALSE
ES_2009,2002,0.21331301141468906,2009,0.5871257165087859,FALSE
ES_2009,2003,0.18242435116551298,2009,0.5406018672679838,FALSE
ES_2009,2004,0.15474331593113777,2009,0.5467953097693051,FALSE
ES_2009,2005,0.22283903357266036,2009,0.5502438110718583,FALSE
ES_2009,2006,0.2000147508754472,2009,0.5286154644445722,FALSE
ES_2009,2007,0.2130409738501512,2009,0.5185509379585939,FALSE
ES_2009,2008,0.22597373473023064,2009,0.5685989011622522,FALSE
ES_2009,2009,0.23319203278346856,2009,0.5833544856816486,TRUE
ES_2009,2010,0.23529845210578257,2009,0.6015442927438752,FALSE
ES_2009,2011,0.3253174278617429,2009,0.6193487012898615,FALSE
ES_2009,2012,0.3496745161726744,2009,0.613074806270133,FALSE
ES_2009,2013,0.16332823887960965,2009,0.5755675675959041,FALSE
ES_2009,2014,0.19672655814247247,2009,0.5326574568713683,FALSE
ES_2009,2015,0.17749397942669165,2009,0.49741662803465403,FALSE
ES_2009,2016,0.1541813865481893,2009,0.46868916227387747,FALSE
ES_2009,2017,0.16322501039050877,2009,0.5072067427356658,FALSE
ES_2009,2018,0.194493271658025,2009,0.5437594028579014,FALSE
ES_2009,2019,0.17785366361422417,2009,0.5120655140158086,FALSE
ES_2009,2020,0.17180128601629166,2009,0.5054818853436321,FALSE
ES_2009,2021,0.1624777495079261,2009,0.5081605552616538,FALSE
ES_2009,2022,0.1250737502200846,2009,0.5357054625888821,FALSE
ES_2009,2023,0.12494375163166233,2009,0.4670958972468925,FALSE
ES_2009,2024,0.11904873398713851,2009,0.5247515805544709,FALSE
ES_2009,2025,0.13545222716314947,2009,0.5051019746283909,FALSE
ES_2009,2026,0.13637216765378601,2009,0.44365889805767833,FALSE
ES_2010,1998,0.16596275058293702,2010,0.5187767832997323,FALSE
ES_2010,1999,0.19603771374183812,2010,0.5766421702385269,FALSE
ES_2010,2000,0.18969984436877965,2010,0.6035029810823784,FALSE
ES_2010,2001,0.20512307655477263,2010,0.5928603531406034,FALSE
ES_2010,2002,0.21593369279696345,2010,0.5822708713004782,FALSE
ES_2010,2003,0.18692594165195456,2010,0.5480368568412355,FALSE
ES_2010,2004,0.1577713622973003,2010,0.5447563342607074,FALSE
ES_2010,2005,0.2261697651891276,2010,0.5504432838656413,FALSE
ES_2010,2006,0.20588166748203243,2010,0.532609201236365,FALSE
ES_2010,2007,0.2105687505037811,2010,0.51956811764492,FALSE
ES_2010,2008,0.21469331931417301,2010,0.5612764374991854,FALSE
ES_2010,2009,0.24667295479243515,2010,0.5838827330729529,FALSE
