doc_id,budget_year,fy_start,budget_type,fm_name,fm_party,fm_party_family,topic,prevalence,topic_num
bs197374,1973-74,1973,full,Yashwantrao Chavan,INC,INC,topic_6,3.367125647580872e-6,6
bs197374,1973-74,1973,full,Yashwantrao Chavan,INC,INC,topic_7,4.99947964244635e-4,7
bs197374,1973-74,1973,full,Yashwantrao Chavan,INC,INC,topic_8,2.8532551702080866e-4,8
bs197374,1973-74,1973,full,Yashwantrao Chavan,INC,INC,topic_9,1.219947400501387e-4,9
bs197374,1973-74,1973,full,Yashwantrao Chavan,INC,INC,topic_10,8.45320174212431e-5,10
bs197475,1974-75,1974,full,Yashwantrao Chavan,INC,INC,topic_1,1.6553242827618348e-4,1
bs197475,1974-75,1974,full,Yashwantrao Chavan,INC,INC,topic_2,7.29776853173636e-5,2
bs197475,1974-75,1974,full,Yashwantrao Chavan,INC,INC,topic_3,0.08475398112902315,3
bs197475,1974-75,1974,full,Yashwantrao Chavan,INC,INC,topic_4,0.602869773309453,4
bs197475,1974-75,1974,full,Yashwantrao Chavan,INC,INC,topic_5,0.31056799568616456,5
bs197475,1974-75,1974,full,Yashwantrao Chavan,INC,INC,topic_6,1.2341029794998755e-5,6
bs197475,1974-75,1974,full,Yashwantrao Chavan,INC,INC,topic_7,9.395138308497984e-4,7
bs197475,1974-75,1974,full,Yashwantrao Chavan,INC,INC,topic_8,2.849505855372215e-4,8
bs197475,1974-75,1974,full,Yashwantrao Chavan,INC,INC,topic_9,1.4672093687410513e-4,9
bs197475,1974-75,1974,full,Yashwantrao Chavan,INC,INC,topic_10,1.8621337870958682e-4,10
Budget_Speech_2025-26,2025-26,2025,full,NA,NA,NA,topic_1,3.334881664902459e-5,1
Budget_Speech_2025-26,2025-26,2025,full,NA,NA,NA,topic_2,4.4580261758761297e-5,2
Budget_Speech_2025-26,2025-26,2025,full,NA,NA,NA,topic_3,5.2533190926743464e-5,3
Budget_Speech_2025-26,2025-26,2025,full,NA,NA,NA,topic_4,5.984393563447598e-5,4
Budget_Speech_2025-26,2025-26,2025,full,NA,NA,NA,topic_5,6.469679689448584e-5,5
Budget_Speech_2025-26,2025-26,2025,full,NA,NA,NA,topic_6,0.001077280148043986,6
Budget_Speech_2025-26,2025-26,2025,full,NA,NA,NA,topic_7,2.3814506184018728e-5,7
Budget_Speech_2025-26,2025-26,2025,full,NA,NA,NA,topic_8,1.1608813986938438e-4,8
Budget_Speech_2025-26,2025-26,2025,full,NA,NA,NA,topic_9,0.9984313617080047,9
Budget_Speech_2025-26,2025-26,2025,full,NA,NA,NA,topic_10,9.645249603516966e-5,10
bs194849,1948-49,1948,full,R.K. Shanmukham Chetty,INC,INC,topic_1,0.998197705049595,1
bs194849,1948-49,1948,full,R.K. Shanmukham Chetty,INC,INC,topic_2,4.6795773283044966e-5,2
bs194849,1948-49,1948,full,R.K. Shanmukham Chetty,INC,INC,topic_3,9.74647191077868e-5,3
bs194849,1948-49,1948,full,R.K. Shanmukham Chetty,INC,INC,topic_4,7.760693056473282e-4,4
bs194849,1948-49,1948,full,R.K. Shanmukham Chetty,INC,INC,topic_5,4.3186091035753815e-5,5
bs194849,1948-49,1948,full,R.K. Shanmukham Chetty,INC,INC,topic_6,7.4461105867344214e-6,6
bs194849,1948-49,1948,full,R.K. Shanmukham Chetty,INC,INC,topic_7,3.107870989133443e-4,7
bs194849,1948-49,1948,full,R.K. Shanmukham Chetty,INC,INC,topic_8,4.6937340885446963e-4,8
bs194849,1948-49,1948,full,R.K. Shanmukham Chetty,INC,INC,topic_9,4.916870632542105e-5,9
bs194849,1948-49,1948,full,R.K. Shanmukham Chetty,INC,INC,topic_10,2.003736650324622e-6,10
bs,NA,NA,full,NA,NA,NA,topic_1,5.261775671015385e-4,1
bs,NA,NA,full,NA,NA,NA,topic_2,5.746230917553056e-4,2
bs,NA,NA,full,NA,NA,NA,topic_3,2.7692770074472494e-4,3
bs,NA,NA,full,NA,NA,NA,topic_4,3.386595053685396e-5,4
bs,NA,NA,full,NA,NA,NA,topic_5,2.4412227293928399e-4,5
bs,NA,NA,full,NA,NA,NA,topic_6,0.5291952931281396,6
bs,NA,NA,full,NA,NA,NA,topic_7,2.587720614177236e-4,7
bs,NA,NA,full,NA,NA,NA,topic_8,0.06384430204586714,8
bs,NA,NA,full,NA,NA,NA,topic_9,0.404498789158488,9
bs,NA,NA,full,NA,NA,NA,topic_10,5.471270230097348e-4,10
bs201314,2013-14,2013,full,P. Chidambaram,INC,INC,topic_1,5.261775671015385e-4,1
bs201314,2013-14,2013,full,P. Chidambaram,INC,INC,topic_2,5.746230917553056e-4,2
bs201314,2013-14,2013,full,P. Chidambaram,INC,INC,topic_3,2.7692770074472494e-4,3
bs201314,2013-14,2013,full,P. Chidambaram,INC,INC,topic_4,3.386595053685396e-5,4
bs201314,2013-14,2013,full,P. Chidambaram,INC,INC,topic_5,2.4412227293928399e-4,5
bs201314,2013-14,2013,full,P. Chidambaram,INC,INC,topic_6,0.5291952931281396,6
bs201314,2013-14,2013,full,P. Chidambaram,INC,INC,topic_7,2.587720614177236e-4,7
bs201314,2013-14,2013,full,P. Chidambaram,INC,INC,topic_8,0.06384430204586714,8
bs201314,2013-14,2013,full,P. Chidambaram,INC,INC,topic_9,0.404498789158488,9
bs201314,2013-14,2013,full,P. Chidambaram,INC,INC,topic_10,5.471270230097348e-4,10
bs195051,1950-51,1950,full,C.D. Deshmukh,INC,INC,topic_1,3.316359965616388e-4,1
bs195051,1950-51,1950,full,C.D. Deshmukh,INC,INC,topic_2,3.4468141678333686e-5,2
bs195051,1950-51,1950,full,C.D. Deshmukh,INC,INC,topic_3,7.105604754311322e-5,3
bs195051,1950-51,1950,full,C.D. Deshmukh,INC,INC,topic_4,1.239517306268707e-4,4
bs195051,1950-51,1950,full,C.D. Deshmukh,INC,INC,topic_5,2.789163316242958e-5,5
bs195051,1950-51,1950,full,C.D. Deshmukh,INC,INC,topic_6,1.0627508631942796e-4,6
bs195051,1950-51,1950,full,C.D. Deshmukh,INC,INC,topic_7,2.606652738874085e-4,7
bs195051,1950-51,1950,full,C.D. Deshmukh,INC,INC,topic_8,0.9988543169339468,8
bs195051,1950-51,1950,full,C.D. Deshmukh,INC,INC,topic_9,1.1352764493009498e-4,9
bs195051,1950-51,1950,full,C.D. Deshmukh,INC,INC,topic_10,7.621151134470474e-5,10
bs195354,1953-54,1953,full,C.D. Deshmukh,INC,INC,topic_1,0.9980993909783331,1
bs195354,1953-54,1953,full,C.D. Deshmukh,INC,INC,topic_2,9.493223206902874e-5,2
bs195354,1953-54,1953,full,C.D. Deshmukh,INC,INC,topic_3,1.490029318875156e-4,3
bs195354,1953-54,1953,full,C.D. Deshmukh,INC,INC,topic_4,9.208516497763843e-5,4
bs195354,1953-54,1953,full,C.D. Deshmukh,INC,INC,topic_5,2.7352565145259795e-5,5
bs195354,1953-54,1953,full,C.D. Deshmukh,INC,INC,topic_6,4.205765770789184e-5,6
bs195354,1953-54,1953,full,C.D. Deshmukh,INC,INC,topic_7,8.153152944883603e-4,7
bs195354,1953-54,1953,full,C.D. Deshmukh,INC,INC,topic_8,6.136622325377545e-4,8
bs195354,1953-54,1953,full,C.D. Deshmukh,INC,INC,topic_9,6.086596573631787e-5,9
bs195354,1953-54,1953,full,C.D. Deshmukh,INC,INC,topic_10,5.33497711732715e-6,10
Budget_Speech_2022-23,2022-23,2022,full,Nirmala Sitharaman,BJP,BJP,topic_1,3.1814066721037363e-05,1
Budget_Speech_2022-23,2022-23,2022,full,Nirmala Sitharaman,BJP,BJP,topic_2,3.6595013512402376e-5,2
Budget_Speech_2022-23,2022-23,2022,full,Nirmala Sitharaman,BJP,BJP,topic_3,5.62047599397176e-5,3
Budget_Speech_2022-23,2022-23,2022,full,Nirmala Sitharaman,BJP,BJP,topic_4,7.658925069569118e-5,4
Budget_Speech_2022-23,2022-23,2022,full,Nirmala Sitharaman,BJP,BJP,topic_5,6.10806562359494e-5,5
Budget_Speech_2022-23,2022-23,2022,full,Nirmala Sitharaman,BJP,BJP,topic_6,6.339298242282782e-4,6
Budget_Speech_2022-23,2022-23,2022,full,Nirmala Sitharaman,BJP,BJP,topic_7,2.3896738634691306e-5,7
Budget_Speech_2022-23,2022-23,2022,full,Nirmala Sitharaman,BJP,BJP,topic_8,9.988825897034623e-5,8
Budget_Speech_2022-23,2022-23,2022,full,Nirmala Sitharaman,BJP,BJP,topic_9,0.99888469948016545,9
Budget_Speech_2022-23,2022-23,2022,full,Nirmala Sitharaman,BJP,BJP,topic_10,9.530195089724078e-5,10
Budget_Speech_2024-25,2024-25,2024,full,Nirmala Sitharaman,BJP,BJP,topic_1,3.5076171668284007e-5,1
Budget_Speech_2024-25,2024-25,2024,full,Nirmala Sitharaman,BJP,BJP,topic_2,4.346949146160537e-5,2
Budget_Speech_2024-25,2024-25,2024,full,Nirmala Sitharaman,BJP,BJP,topic_3,5.628758636801651e-5,3
Budget_Speech_2024-25,2024-25,2024,full,Nirmala Sitharaman,BJP,BJP,topic_4,6.66743120046108e-5,4
Budget_Speech_2024-25,2024-25,2024,full,Nirmala Sitharaman,BJP,BJP,topic_5,6.881839017380797e-5,5
Budget_Speech_2024-25,2024-25,2024,full,Nirmala Sitharaman,BJP,BJP,topic_6,9.329838113275646e-4,6
Budget_Speech_2024-25,2024-25,2024,full,Nirmala Sitharaman,BJP,BJP,topic_7,2.3708482675149067e-5,7
Budget_Speech_2024-25,2024-25,2024,full,Nirmala Sitharaman,BJP,BJP,topic_8,1.1283856801254927e-4,8
Budget_Speech_2024-25,2024-25,2024,full,Nirmala Sitharaman,BJP,BJP,topic_9,0.998568319590565,9
Budget_Speech_2024-25,2024-25,2024,full,Nirmala Sitharaman,BJP,BJP,topic_10,9.18235957437064e-5,10
bs195152,1951-52,1951,full,C.D. Deshmukh,INC,INC,topic_1,6.552052642648771e-4,1
bs195152,1951-52,1951,full,C.D. Deshmukh,INC,INC,topic_2,3.559097721517027e-5,2
bs195152,1951-52,1951,full,C.D. Deshmukh,INC,INC,topic_3,8.137676319797391e-5,3
bs195152,1951-52,1951,full,C.D. Deshmukh,INC,INC,topic_4,1.4433104673644787e-4,4
bs195152,1951-52,1951,full,C.D. Deshmukh,INC,INC,topic_5,2.2704722172840146e-5,5
bs195152,1951-52,1951,full,C.D. Deshmukh,INC,INC,topic_6,8.078862984951721e-5,6
bs195152,1951-52,1951,full,C.D. Deshmukh,INC,INC,topic_7,5.52191875847468e-4,7
bs195152,1951-52,1951,full,C.D. Deshmukh,INC,INC,topic_8,0.9982847512362679,8
bs195152,1951-52,1951,full,C.D. Deshmukh,INC,INC,topic_9,8.167476437023013e-5,9
bs195152,1951-52,1951,full,C.D. Deshmukh,INC,INC,topic_10,6.138472007795956e-5,10
bs195556,1955-56,1955,full,C.D. Deshmukh,INC,INC,topic_1,0.33145996229231967,1
bs195556,1955-56,1955,full,C.D. Deshmukh,INC,INC,topic_2,3.1669360169750454e-4,2
bs195556,1955-56,1955,full,C.D. Deshmukh,INC,INC,topic_3,9.226308021384673e-4,3
bs195556,1955-56,1955,full,C.D. Deshmukh,INC,INC,topic_4,0.0011190830179861023,4
bs195556,1955-56,1955,full,C.D. Deshmukh,INC,INC,topic_5,4.060798864457675e-5,5
bs195556,1955-56,1955,full,C.D. Deshmukh,INC,INC,topic_6,1.543392362266133e-4,6
bs195556,1955-56,1955,full,C.D. Deshmukh,INC,INC,topic_7,0.3972512791920052,7
bs195556,1955-56,1955,full,C.D. Deshmukh,INC,INC,topic_8,0.2684207982254205,8
bs195556,1955-56,1955,full,C.D. Deshmukh,INC,INC,topic_9,9.512892618709281e-5,9
bs195556,1955-56,1955,full,C.D. Deshmukh,INC,INC,topic_10,2.194767173744412e-4,10
bs195657,1956-57,1956,full,T.T. Krishnamachari,INC,INC,topic_1,0.0016622833347499602,1
bs195657,1956-57,1956,full,T.T. Krishnamachari,INC,INC,topic_2,1.475684663744874e-4,2
bs195657,1956-57,1956,full,T.T. Krishnamachari,INC,INC,topic_3,3.8086652370115194e-4,3
bs195657,1956-57,1956,full,T.T. Krishnamachari,INC,INC,topic_4,4.1295346130413956e-4,4
bs195657,1956-57,1956,full,T.T. Krishnamachari,INC,INC,topic_5,1.82942491654301e-5,5
bs195657,1956-57,1956,full,T.T. Krishnamachari,INC,INC,topic_6,1.0781748434571419e-4,6
bs195657,1956-57,1956,full,T.T. Krishnamachari,INC,INC,topic_7,0.7601449267271925,7
bs195657,1956-57,1956,full,T.T. Krishnamachari,INC,INC,topic_8,0.23678127373787933,8
bs195657,1956-57,1956,full,T.T. Krishnamachari,INC,INC,topic_9,4.5884096580325155e-5,9
bs195657,1956-57,1956,full,T.T. Krishnamachari,INC,INC,topic_10,2.981319187072783e-4,10
bs196061,1960-61,1960,full,Morarji Desai,INC,INC,topic_1,5.093922564110934e-4,1
bs196061,1960-61,1960,full,Morarji Desai,INC,INC,topic_2,9.084828707601763e-5,2
bs196061,1960-61,1960,full,Morarji Desai,INC,INC,topic_3,3.5811321328064533e-4,3
bs196061,1960-61,1960,full,Morarji Desai,INC,INC,topic_4,2.071475937617551e-4,4
bs196061,1960-61,1960,full,Morarji Desai,INC,INC,topic_5,2.728300942592331e-5,5
bs196061,1960-61,1960,full,Morarji Desai,INC,INC,topic_6,1.6563608483334036e-5,6
bs196061,1960-61,1960,full,Morarji Desai,INC,INC,topic_7,0.9983822659199844,7
bs196061,1960-61,1960,full,Morarji Desai,INC,INC,topic_8,2.3608965104463694e-4,8
bs196061,1960-61,1960,full,Morarji Desai,INC,INC,topic_9,4.488762485675105e-6,9
bs196061,1960-61,1960,full,Morarji Desai,INC,INC,topic_10,1.6780769804685292e-4,10
bs196869,1968-69,1968,full,Morarji Desai,INC,INC,topic_1,2.2124681942633283e-4,1
bs196869,1968-69,1968,full,Morarji Desai,INC,INC,topic_2,3.510550137003999e-6,2
bs196869,1968-69,1968,full,Morarji Desai,INC,INC,topic_3,7.56555557973403e-4,3
bs196869,1968-69,1968,full,Morarji Desai,INC,INC,topic_4,0.996663603272519,4
bs196869,1968-69,1968,full,Morarji Desai,INC,INC,topic_5,5.452834362502843e-4,5
bs196869,1968-69,1968,full,Morarji Desai,INC,INC,topic_6,1.2087548797542347e-7,6
bs196869,1968-69,1968,full,Morarji Desai,INC,INC,topic_7,0.001387790932390935,7
bs196869,1968-69,1968,full,Morarji Desai,INC,INC,topic_8,3.356762518448082e-4,8
bs196869,1968-69,1968,full,Morarji Desai,INC,INC,topic_9,6.644309672554652e-5,9
bs196869,1968-69,1968,full,Morarji Desai,INC,INC,topic_10,1.976920724469723e-5,10
Budget_Speech_2026-27,2026-27,2026,full,NA,NA,NA,topic_1,2.947205676253224e-5,1
Budget_Speech_2026-27,2026-27,2026,full,NA,NA,NA,topic_2,4.644732155280912e-5,2
Budget_Speech_2026-27,2026-27,2026,full,NA,NA,NA,topic_3,4.617613449598701e-5,3
Budget_Speech_2026-27,2026-27,2026,full,NA,NA,NA,topic_4,4.701923910359328e-5,4
Budget_Speech_2026-27,2026-27,2026,full,NA,NA,NA,topic_5,6.240362552998654e-5,5
Budget_Speech_2026-27,2026-27,2026,full,NA,NA,NA,topic_6,0.0013452563750111749,6
Budget_Speech_2026-27,2026-27,2026,full,NA,NA,NA,topic_7,2.003257783032129e-5,7
Budget_Speech_2026-27,2026-27,2026,full,NA,NA,NA,topic_8,9.693746108161204e-5,8
Budget_Speech_2026-27,2026-27,2026,full,NA,NA,NA,topic_9,0.9982157751610099,9
Budget_Speech_2026-27,2026-27,2026,full,NA,NA,NA,topic_10,9.048004762118567e-5,10
Budget_Speech_2024-25_interim,2024-25,2024,interim,Nirmala Sitharaman,BJP,BJP,topic_1,5.837159608935088e-5,1
Budget_Speech_2024-25_interim,2024-25,2024,interim,Nirmala Sitharaman,BJP,BJP,topic_2,6.205714169106024e-5,2
Budget_Speech_2024-25_interim,2024-25,2024,interim,Nirmala Sitharaman,BJP,BJP,topic_3,9.42843447694251e-5,3
Budget_Speech_2024-25_interim,2024-25,2024,interim,Nirmala Sitharaman,BJP,BJP,topic_4,1.1093361047598415e-4,4
Budget_Speech_2024-25_interim,2024-25,2024,interim,Nirmala Sitharaman,BJP,BJP,topic_5,9.56371604691354e-5,5
Budget_Speech_2024-25_interim,2024-25,2024,interim,Nirmala Sitharaman,BJP,BJP,topic_6,0.0010530112999607522,6
Budget_Speech_2024-25_interim,2024-25,2024,interim,Nirmala Sitharaman,BJP,BJP,topic_7,4.4300492357201605e-5,7
Budget_Speech_2024-25_interim,2024-25,2024,interim,Nirmala Sitharaman,BJP,BJP,topic_8,1.7960041499523496e-4,8
Budget_Speech_2024-25_interim,2024-25,2024,interim,Nirmala Sitharaman,BJP,BJP,topic_9,0.9981669941964868,9
Budget_Speech_2024-25_interim,2024-25,2024,interim,Nirmala Sitharaman,BJP,BJP,topic_10,1.348097427053794e-4,10
bs194748,1947-48,1947,full,R.K. Shanmukham Chetty,INC,INC,topic_1,4.685493900172421e-4,1
bs194748,1947-48,1947,full,R.K. Shanmukham Chetty,INC,INC,topic_2,2.7709395710481176e-5,2
bs194748,1947-48,1947,full,R.K. Shanmukham Chetty,INC,INC,topic_3,5.24159098927754e-5,3
bs194748,1947-48,1947,full,R.K. Shanmukham Chetty,INC,INC,topic_4,8.845575086112201e-5,4
bs194748,1947-48,1947,full,R.K. Shanmukham Chetty,INC,INC,topic_5,1.6721063054183058e-5,5
bs194748,1947-48,1947,full,R.K. Shanmukham Chetty,INC,INC,topic_6,8.190780434888294e-5,6
bs194748,1947-48,1947,full,R.K. Shanmukham Chetty,INC,INC,topic_7,2.346442739099709e-4,7
bs194748,1947-48,1947,full,R.K. Shanmukham Chetty,INC,INC,topic_8,0.9988903248827882,8
bs194748,1947-48,1947,full,R.K. Shanmukham Chetty,INC,INC,topic_9,8.803378002523523e-5,9
bs194748,1947-48,1947,full,R.K. Shanmukham Chetty,INC,INC,topic_10,5.123774939253919e-5,10
bs195455,1954-55,1954,full,C.D. Deshmukh,INC,INC,topic_1,0.9983521946893716,1
bs195455,1954-55,1954,full,C.D. Deshmukh,INC,INC,topic_2,8.962573112036164e-5,2
bs195455,1954-55,1954,full,C.D. Deshmukh,INC,INC,topic_3,1.2501097179990582e-4,3
bs195455,1954-55,1954,full,C.D. Deshmukh,INC,INC,topic_4,7.686822508171558e-5,4
bs195455,1954-55,1954,full,C.D. Deshmukh,INC,INC,topic_5,2.3025127551924288e-5,5
bs195455,1954-55,1954,full,C.D. Deshmukh,INC,INC,topic_6,3.566405580583437e-5,6
bs195455,1954-55,1954,full,C.D. Deshmukh,INC,INC,topic_7,8.082860352990009e-4,7
bs195455,1954-55,1954,full,C.D. Deshmukh,INC,INC,topic_8,4.315088180745613e-4,8
bs195455,1954-55,1954,full,C.D. Deshmukh,INC,INC,topic_9,5.320987849875744e-5,9
bs195455,1954-55,1954,full,C.D. Deshmukh,INC,INC,topic_10,4.606467395619685e-6,10
bs195960,1959-60,1959,full,Morarji Desai,INC,INC,topic_1,0.06963427290532316,1
bs195960,1959-60,1959,full,Morarji Desai,INC,INC,topic_2,1.5815330420830534e-4,2
bs195960,1959-60,1959,full,Morarji Desai,INC,INC,topic_3,3.864443931903022e-4,3
bs195960,1959-60,1959,full,Morarji Desai,INC,INC,topic_4,2.3825565389558995e-4,4
bs195960,1959-60,1959,full,Morarji Desai,INC,INC,topic_5,1.4292974452075486e-5,5
bs195960,1959-60,1959,full,Morarji Desai,INC,INC,topic_6,2.9548599079837725e-5,6
bs195960,1959-60,1959,full,Morarji Desai,INC,INC,topic_7,0.9286086232292198,7
bs195960,1959-60,1959,full,Morarji Desai,INC,INC,topic_8,8.222590494699288e-4,8
bs195960,1959-60,1959,full,Morarji Desai,INC,INC,topic_9,1.3537092780744731e-5,9
bs195960,1959-60,1959,full,Morarji Desai,INC,INC,topic_10,9.46127983798419e-5,10
bs196566_August_,1965-66,1965,special,NA,NA,NA,topic_1,1.4081246159748024e-4,1
bs196566_August_,1965-66,1965,special,NA,NA,NA,topic_2,5.098784265906054e-6,2
bs196566_August_,1965-66,1965,special,NA,NA,NA,topic_3,0.9972118391211826,3
bs196566_August_,1965-66,1965,special,NA,NA,NA,topic_4,3.645708603783008e-4,4
bs196566_August_,1965-66,1965,special,NA,NA,NA,topic_5,7.161772688823128e-4,5
bs196566_August_,1965-66,1965,special,NA,NA,NA,topic_6,7.018290029997228e-5,6
bs196566_August_,1965-66,1965,special,NA,NA,NA,topic_7,0.001110314442053391,7
bs196566_August_,1965-66,1965,special,NA,NA,NA,topic_8,1.307934658326899e-4,8
bs196566_August_,1965-66,1965,special,NA,NA,NA,topic_9,9.640864981051019e-5,9
bs196566_August_,1965-66,1965,special,NA,NA,NA,topic_10,1.5380204569751237e-4,10
bs197879,1978-79,1978,full,H.M. Patel,Janata,Other,topic_1,1.2940692108730608e-4,1
bs197879,1978-79,1978,full,H.M. Patel,Janata,Other,topic_2,2.4616373100473204e-4,2
bs197879,1978-79,1978,full,H.M. Patel,Janata,Other,topic_3,0.36300350739561227,3
bs197879,1978-79,1978,full,H.M. Patel,Janata,Other,topic_4,0.0016160096195062307,4
bs197879,1978-79,1978,full,H.M. Patel,Janata,Other,topic_5,0.6332791136098123,5
bs197879,1978-79,1978,full,H.M. Patel,Janata,Other,topic_6,3.1116144785970636e-4,6
bs197879,1978-79,1978,full,H.M. Patel,Janata,Other,topic_7,8.659245387976337e-4,7
bs197879,1978-79,1978,full,H.M. Patel,Janata,Other,topic_8,1.0719307051496784e-4,8
bs197879,1978-79,1978,full,H.M. Patel,Janata,Other,topic_9,5.348248011585206e-5,9
bs197879,1978-79,1978,full,H.M. Patel,Janata,Other,topic_10,3.880371856885997e-4,10
bs195859,1958-59,1958,full,Morarji Desai,INC,INC,topic_1,0.07318873360711448,1
bs195859,1958-59,1958,full,Morarji Desai,INC,INC,topic_2,2.2624797392003848e-4,2
bs195859,1958-59,1958,full,Morarji Desai,INC,INC,topic_3,5.713619731068779e-4,3
bs195859,1958-59,1958,full,Morarji Desai,INC,INC,topic_4,3.3510998209827217e-4,4
bs195859,1958-59,1958,full,Morarji Desai,INC,INC,topic_5,2.479207816647201e-5,5
bs195859,1958-59,1958,full,Morarji Desai,INC,INC,topic_6,4.3450785814422965e-5,6
bs195859,1958-59,1958,full,Morarji Desai,INC,INC,topic_7,0.9244139600721569,7
bs195859,1958-59,1958,full,Morarji Desai,INC,INC,topic_8,0.001049009047553839,8
bs195859,1958-59,1958,full,Morarji Desai,INC,INC,topic_9,2.0609015088374135e-5,9
bs195859,1958-59,1958,full,Morarji Desai,INC,INC,topic_10,1.2672546498059914e-4,10
bs196667,1966-67,1966,full,Sachin Chaudhuri,INC,INC,topic_1,3.7809612656352384e-4,1
bs196667,1966-67,1966,full,Sachin Chaudhuri,INC,INC,topic_2,2.0710541700680643e-5,2
bs196667,1966-67,1966,full,Sachin Chaudhuri,INC,INC,topic_3,0.86487405750081,3
bs196667,1966-67,1966,full,Sachin Chaudhuri,INC,INC,topic_4,6.841293299850098e-4,4
bs196667,1966-67,1966,full,Sachin Chaudhuri,INC,INC,topic_5,4.5689162653924064e-4,5
bs196667,1966-67,1966,full,Sachin Chaudhuri,INC,INC,topic_6,5.9656957903059946e-5,6
bs196667,1966-67,1966,full,Sachin Chaudhuri,INC,INC,topic_7,0.13279915668405656,7
bs196667,1966-67,1966,full,Sachin Chaudhuri,INC,INC,topic_8,2.03800419094289e-4,8
bs196667,1966-67,1966,full,Sachin Chaudhuri,INC,INC,topic_9,3.066835718595036e-5,9
bs196667,1966-67,1966,full,Sachin Chaudhuri,INC,INC,topic_10,4.928324561613079e-4,10
bs195657_November_,1956-57,1956,special,NA,NA,NA,topic_1,4.394455647193882e-4,1
bs195657_November_,1956-57,1956,special,NA,NA,NA,topic_2,3.37554085308277e-4,2
bs195657_November_,1956-57,1956,special,NA,NA,NA,topic_3,0.0013170283499964886,3
bs195657_November_,1956-57,1956,special,NA,NA,NA,topic_4,4.943143300027981e-4,4
bs195657_November_,1956-57,1956,special,NA,NA,NA,topic_5,2.9991101181920093e-4,5
bs195657_November_,1956-57,1956,special,NA,NA,NA,topic_6,4.580180517020325e-4,6
bs195657_November_,1956-57,1956,special,NA,NA,NA,topic_7,0.005377517689119344,7
bs195657_November_,1956-57,1956,special,NA,NA,NA,topic_8,0.27556685647132584,8
bs195657_November_,1956-57,1956,special,NA,NA,NA,topic_9,2.527255030550635e-4,9
bs195657_November_,1956-57,1956,special,NA,NA,NA,topic_10,0.7154566289429516,10
bs201920_I_,2019-20,2019,interim,Piyush Goyal,BJP,BJP,topic_1,7.202663387687645e-4,1
bs201920_I_,2019-20,2019,interim,Piyush Goyal,BJP,BJP,topic_2,0.026234835166588758,2
bs201920_I_,2019-20,2019,interim,Piyush Goyal,BJP,BJP,topic_3,8.843976458413961e-5,3
bs201920_I_,2019-20,2019,interim,Piyush Goyal,BJP,BJP,topic_4,5.46222034878916e-5,4
bs201920_I_,2019-20,2019,interim,Piyush Goyal,BJP,BJP,topic_5,7.791983884398519e-4,5
bs201920_I_,2019-20,2019,interim,Piyush Goyal,BJP,BJP,topic_6,0.06755627597051414,6
bs201920_I_,2019-20,2019,interim,Piyush Goyal,BJP,BJP,topic_7,2.3161008465662084e-4,7
bs201920_I_,2019-20,2019,interim,Piyush Goyal,BJP,BJP,topic_8,7.485237120816346e-4,8
bs201920_I_,2019-20,2019,interim,Piyush Goyal,BJP,BJP,topic_9,0.9030212009059216,9
bs201920_I_,2019-20,2019,interim,Piyush Goyal,BJP,BJP,topic_10,5.650274649563804e-4,10
bs199697_I_,1996-97,1996,interim,NA,NA,NA,topic_1,0.0016835507257668696,1
bs199697_I_,1996-97,1996,interim,NA,NA,NA,topic_2,0.4735924727984835,2
bs199697_I_,1996-97,1996,interim,NA,NA,NA,topic_3,5.632832196485822e-4,3
bs199697_I_,1996-97,1996,interim,NA,NA,NA,topic_4,2.7876395408929905e-5,4
bs199697_I_,1996-97,1996,interim,NA,NA,NA,topic_5,0.004710740173224226,5
bs199697_I_,1996-97,1996,interim,NA,NA,NA,topic_6,0.4658946798092805,6
bs199697_I_,1996-97,1996,interim,NA,NA,NA,topic_7,0.04901281165157562,7
bs199697_I_,1996-97,1996,interim,NA,NA,NA,topic_8,0.0026395940979528523,8
bs199697_I_,1996-97,1996,interim,NA,NA,NA,topic_9,5.14959416105657e-4,9
bs199697_I_,1996-97,1996,interim,NA,NA,NA,topic_10,0.0013600317125527959,10
bs196263_I_,1962-63,1962,interim,NA,NA,NA,topic_1,7.226276579800126e-4,1
bs196263_I_,1962-63,1962,interim,NA,NA,NA,topic_2,1.5447165360671508e-4,2
bs196263_I_,1962-63,1962,interim,NA,NA,NA,topic_3,6.601716596007513e-4,3
bs196263_I_,1962-63,1962,interim,NA,NA,NA,topic_4,3.404894283186869e-4,4
bs196263_I_,1962-63,1962,interim,NA,NA,NA,topic_5,5.548696724456416e-5,5
bs196263_I_,1962-63,1962,interim,NA,NA,NA,topic_6,3.458693221987284e-5,6
bs196263_I_,1962-63,1962,interim,NA,NA,NA,topic_7,0.9972698914324857,7
bs196263_I_,1962-63,1962,interim,NA,NA,NA,topic_8,4.360072910547865e-4,8
bs196263_I_,1962-63,1962,interim,NA,NA,NA,topic_9,1.0293514522120754e-5,9
bs196263_I_,1962-63,1962,interim,NA,NA,NA,topic_10,3.159734629673705e-4,10
bs196768_I_,1967-68,1967,interim,NA,NA,NA,topic_1,0.004374484007418425,1
bs196768_I_,1967-68,1967,interim,NA,NA,NA,topic_2,5.81813882866863e-5,2
bs196768_I_,1967-68,1967,interim,NA,NA,NA,topic_3,0.8731512050972322,3
bs196768_I_,1967-68,1967,interim,NA,NA,NA,topic_4,9.257483536397235e-4,4
